"","n","std_dev","ula","lla","LoA_width","upper_95CI_bias","lower_95CI_bias","width_95CI_bias","ula_conf_u","ula_conf_l","ula_width","lla_conf_u","lla_conf_l","lla_width"
"166",22,3,5.88,-5.88,11.76,2.07961384472768,-2.07961384472768,4.15922768945536,8.18384491927913,3.57615508072087,4.60768983855827,-3.57615508072087,-8.18384491927913,4.60768983855827
"167",23,3,5.88,-5.88,11.76,2.07387306790403,-2.07387306790403,4.14774613580805,8.12698480624105,3.63301519375895,4.4939696124821,-3.63301519375895,-8.12698480624105,4.4939696124821
"168",24,3,5.88,-5.88,11.76,2.06865761041905,-2.06865761041905,4.1373152208381,8.0741427364207,3.6858572635793,4.3882854728414,-3.6858572635793,-8.0741427364207,4.3882854728414
"169",25,3,5.88,-5.88,11.76,2.06389856162803,-2.06389856162803,4.12779712325605,8.02486630224484,3.73513369775516,4.28973260448968,-3.73513369775516,-8.02486630224484,4.28973260448968
"170",26,3,5.88,-5.88,11.76,2.0595385527533,-2.0595385527533,4.1190771055066,7.97877138379616,3.78122861620384,4.19754276759232,-3.78122861620384,-7.97877138379616,4.19754276759232
"171",27,3,5.88,-5.88,11.76,2.05552943864287,-2.05552943864287,4.11105887728575,7.93552943864287,3.82447056135713,4.11105887728574,-3.82447056135713,-7.93552943864287,4.11105887728574
"172",28,3,5.88,-5.88,11.76,2.05183051648029,-2.05183051648029,4.10366103296057,7.89485756892669,3.86514243107331,4.02971513785339,-3.86514243107331,-7.89485756892669,4.02971513785339
"173",29,3,5.88,-5.88,11.76,2.04840714179524,-2.04840714179524,4.09681428359049,7.85651067585295,3.90348932414705,3.95302135170589,-3.90348932414705,-7.85651067585295,3.95302135170589
"174",30,3,5.88,-5.88,11.76,2.0452296421327,-2.0452296421327,4.09045928426541,7.82027520216912,3.93972479783087,3.88055040433825,-3.93972479783087,-7.82027520216912,3.88055040433825
"175",31,3,5.88,-5.88,11.76,2.04227245630124,-2.04227245630124,4.08454491260248,7.78596409619655,3.97403590380345,3.81192819239311,-3.97403590380345,-7.78596409619655,3.81192819239311
"176",32,3,5.88,-5.88,11.76,2.03951344639641,-2.03951344639641,4.07902689279282,7.75341272520614,4.00658727479386,3.74682545041228,-4.00658727479386,-7.75341272520614,3.74682545041228
"177",33,3,5.88,-5.88,11.76,2.0369333434601,-2.0369333434601,4.0738666869202,7.7224755336058,4.0375244663942,3.68495106721161,-4.0375244663942,-7.7224755336058,3.68495106721161
"178",34,3,5.88,-5.88,11.76,2.03451529744934,-2.03451529744934,4.06903059489868,7.69302329062613,4.06697670937387,3.62604658125226,-4.06697670937387,-7.69302329062613,3.62604658125226
"179",35,3,5.88,-5.88,11.76,2.03224450931772,-2.03224450931772,4.06448901863544,7.66494080840318,4.09505919159682,3.56988161680635,-4.09505919159682,-7.66494080840318,3.56988161680635
"180",36,3,5.88,-5.88,11.76,2.03010792825034,-2.03010792825034,4.06021585650068,7.63812503828899,4.12187496171101,3.51625007657799,-4.12187496171101,-7.63812503828899,3.51625007657799
"181",37,3,5.88,-5.88,11.76,2.02809400098045,-2.02809400098045,4.0561880019609,7.61248347345144,4.14751652654856,3.46496694690289,-4.14751652654856,-7.61248347345144,3.46496694690289
"182",38,3,5.88,-5.88,11.76,2.02619246302911,-2.02619246302911,4.05238492605822,7.58793280116615,4.17206719883385,3.41586560233229,-4.17206719883385,-7.58793280116615,3.41586560233229
"183",39,3,5.88,-5.88,11.76,2.02439416391197,-2.02439416391197,4.04878832782394,7.56439775993877,4.19560224006123,3.36879551987754,-4.19560224006123,-7.56439775993877,3.36879551987754
"184",40,3,5.88,-5.88,11.76,2.02269092003676,-2.02269092003676,4.04538184007352,7.54181016564752,4.21818983435248,3.32362033129504,-4.21818983435248,-7.54181016564752,3.32362033129504
"185",41,3,5.88,-5.88,11.76,2.02107539030627,-2.02107539030627,4.04215078061255,7.52010807793152,4.23989192206848,3.28021615586303,-4.23989192206848,-7.52010807793152,3.28021615586303
"186",42,3,5.88,-5.88,11.76,2.01954097044138,-2.01954097044138,4.03908194088275,7.49923508355955,4.26076491644045,3.23847016711911,-4.26076491644045,-7.49923508355955,3.23847016711911
"187",43,3,5.88,-5.88,11.76,2.01808170281844,-2.01808170281844,4.03616340563689,7.47913967785709,4.28086032214291,3.19827935571418,-4.28086032214291,-7.47913967785709,3.19827935571418
"188",44,3,5.88,-5.88,11.76,2.01669219922782,-2.01669219922782,4.03338439845565,7.45977472871574,4.30022527128426,3.15954945743149,-4.30022527128426,-7.45977472871574,3.15954945743149
"189",45,3,5.88,-5.88,11.76,2.01536757444376,-2.01536757444376,4.03073514888753,7.44109701046143,4.31890298953857,3.12219402092285,-4.31890298953857,-7.44109701046143,3.12219402092285
"190",46,3,5.88,-5.88,11.76,2.01410338888085,-2.01410338888085,4.02820677776169,7.42306679706733,4.33693320293267,3.08613359413467,-4.33693320293267,-7.42306679706733,3.08613359413467
"191",47,3,5.88,-5.88,11.76,2.01289559891943,-2.01289559891943,4.02579119783886,7.4056475059827,4.3543524940173,3.05129501196541,-4.3543524940173,-7.4056475059827,3.05129501196541
"192",48,3,5.88,-5.88,11.76,2.01174051372977,-2.01174051372977,4.02348102745953,7.38880538529732,4.37119461470268,3.01761077059465,-4.37119461470268,-7.38880538529732,3.01761077059465
"193",49,3,5.88,-5.88,11.76,2.01063475762423,-2.01063475762423,4.02126951524846,7.3725092381439,4.3874907618561,2.9850184762878,-4.3874907618561,-7.3725092381439,2.9850184762878
"194",50,3,5.88,-5.88,11.76,2.00957523712924,-2.00957523712924,4.01915047425848,7.35673017920974,4.40326982079026,2.95346035841949,-4.40326982079026,-7.35673017920974,2.95346035841949
"195",51,3,5.88,-5.88,11.76,2.00855911210076,-2.00855911210076,4.01711822420152,7.34144141902734,4.41855858097266,2.92288283805468,-4.41855858097266,-7.34144141902734,2.92288283805468
"196",52,3,5.88,-5.88,11.76,2.00758377031584,-2.00758377031584,4.01516754063167,7.32661807237379,4.43338192762621,2.89323614474758,-4.43338192762621,-7.32661807237379,2.89323614474758
"197",53,3,5.88,-5.88,11.76,2.00664680506169,-2.00664680506169,4.01329361012338,7.31223698765738,4.44776301234262,2.86447397531475,-4.44776301234262,-7.31223698765738,2.86447397531475
"198",54,3,5.88,-5.88,11.76,2.00574599531787,-2.00574599531787,4.01149199063574,7.29827659462703,4.46172340537297,2.83655318925405,-4.46172340537297,-7.29827659462703,2.83655318925405
"199",55,3,5.88,-5.88,11.76,2.00487928818806,-2.00487928818806,4.00975857637611,7.28471676812314,4.47528323187686,2.80943353624627,-4.47528323187686,-7.28471676812314,2.80943353624627
"200",56,3,5.88,-5.88,11.76,2.00404478328915,-2.00404478328915,4.00808956657829,7.27153870591006,4.48846129408994,2.78307741182013,-4.48846129408994,-7.27153870591006,2.78307741182013
"201",57,3,5.88,-5.88,11.76,2.00324071884787,-2.00324071884787,4.00648143769574,7.25872481890163,4.50127518109837,2.75744963780326,-4.50127518109837,-7.25872481890163,2.75744963780326
"202",58,3,5.88,-5.88,11.76,2.00246545929101,-2.00246545929101,4.00493091858201,7.24625863232056,4.51374136767944,2.73251726464112,-4.51374136767944,-7.24625863232056,2.73251726464112
"203",59,3,5.88,-5.88,11.76,2.00171748414524,-2.00171748414524,4.00343496829047,7.23412469652742,4.52587530347258,2.70824939305485,-4.52587530347258,-7.23412469652742,2.70824939305485
"204",60,3,5.88,-5.88,11.76,2.00099537808827,-2.00099537808827,4.00199075617653,7.22230850642048,4.53769149357952,2.68461701284095,-4.53769149357952,-7.22230850642048,2.68461701284095
"205",10,4,7.84,-7.84,15.68,2.2621571627982,-2.2621571627982,4.52431432559641,12.7961380267459,2.88386197325415,9.91227605349171,-2.88386197325415,-12.7961380267459,9.91227605349171
"206",11,4,7.84,-7.84,15.68,2.22813885198627,-2.22813885198627,4.45627770397255,12.4944302619711,3.18556973802892,9.30886052394217,-3.18556973802892,-12.4944302619711,9.30886052394217
"207",12,4,7.84,-7.84,15.68,2.20098516009164,-2.20098516009164,4.40197032018328,12.2419703201833,3.43802967981672,8.80394064036656,-3.43802967981672,-12.2419703201833,8.80394064036656
"208",13,4,7.84,-7.84,15.68,2.17881282966723,-2.17881282966723,4.35762565933446,12.0266713108174,3.65332868918259,8.37334262163483,-3.65332868918259,-12.0266713108174,8.37334262163483
"209",14,4,7.84,-7.84,15.68,2.16036865646279,-2.16036865646279,4.32073731292558,11.8402254501437,3.83977454985625,8.0004509002875,-3.83977454985625,-11.8402254501437,8.0004509002875
"210",15,4,7.84,-7.84,15.68,2.1447866879178,-2.1447866879178,4.28957337583561,11.6767110651367,4.00328893486333,7.67342213027334,-4.00328893486333,-11.6767110651367,7.67342213027334
"211",16,4,7.84,-7.84,15.68,2.13144954555978,-2.13144954555978,4.26289909111955,11.5317789066791,4.14822109332087,7.38355781335825,-4.14822109332087,-11.5317789066791,7.38355781335825
"212",17,4,7.84,-7.84,15.68,2.11990529922125,-2.11990529922125,4.23981059844251,11.40215340463,4.27784659537005,7.12430680925991,-4.27784659537005,-11.40215340463,7.12430680925991
"213",18,4,7.84,-7.84,15.68,2.10981557783332,-2.10981557783332,4.21963115566663,11.2853144113779,4.39468558862209,6.89062882275583,-4.39468558862209,-11.2853144113779,6.89062882275583
"214",19,4,7.84,-7.84,15.68,2.10092204024104,-2.10092204024104,4.20184408048208,11.1792870663644,4.50071293363556,6.67857413272887,-4.50071293363556,-11.1792870663644,6.67857413272887
"215",20,4,7.84,-7.84,15.68,2.09302405440831,-2.09302405440831,4.18604810881662,11.082498922374,4.59750107762604,6.48499784474793,-4.59750107762604,-11.082498922374,6.48499784474793
"216",21,4,7.84,-7.84,15.68,2.08596344726586,-2.08596344726586,4.17192689453173,10.9936803002494,4.68631969975059,6.30736060049883,-4.68631969975059,-10.9936803002494,6.30736060049883
"217",22,4,7.84,-7.84,15.68,2.07961384472768,-2.07961384472768,4.15922768945536,10.9117932257055,4.76820677429449,6.14358645141102,-4.76820677429449,-10.9117932257055,6.14358645141102
"218",23,4,7.84,-7.84,15.68,2.07387306790403,-2.07387306790403,4.14774613580805,10.8359797416547,4.84402025834527,5.99195948330946,-4.84402025834527,-10.8359797416547,5.99195948330946
"219",24,4,7.84,-7.84,15.68,2.06865761041905,-2.06865761041905,4.1373152208381,10.7655236485609,4.91447635143906,5.85104729712187,-4.91447635143906,-10.7655236485609,5.85104729712187
"220",25,4,7.84,-7.84,15.68,2.06389856162803,-2.06389856162803,4.12779712325605,10.6998217363265,4.98017826367355,5.7196434726529,-4.98017826367355,-10.6998217363265,5.7196434726529
"221",26,4,7.84,-7.84,15.68,2.0595385527533,-2.0595385527533,4.1190771055066,10.6383618450615,5.04163815493845,5.5967236901231,-5.04163815493845,-10.6383618450615,5.5967236901231
"222",27,4,7.84,-7.84,15.68,2.05552943864287,-2.05552943864287,4.11105887728575,10.5807059181905,5.0992940818095,5.48141183638099,-5.0992940818095,-10.5807059181905,5.48141183638099
"223",28,4,7.84,-7.84,15.68,2.05183051648029,-2.05183051648029,4.10366103296057,10.5264767585689,5.15352324143107,5.37295351713785,-5.15352324143107,-10.5264767585689,5.37295351713785
"224",29,4,7.84,-7.84,15.68,2.04840714179524,-2.04840714179524,4.09681428359049,10.4753475678039,5.20465243219607,5.27069513560786,-5.20465243219607,-10.4753475678039,5.27069513560786
"225",30,4,7.84,-7.84,15.68,2.0452296421327,-2.0452296421327,4.09045928426541,10.4270336028922,5.25296639710783,5.17406720578433,-5.25296639710783,-10.4270336028922,5.17406720578433
"226",31,4,7.84,-7.84,15.68,2.04227245630124,-2.04227245630124,4.08454491260248,10.3812854615954,5.2987145384046,5.08257092319081,-5.2987145384046,-10.3812854615954,5.08257092319081
"227",32,4,7.84,-7.84,15.68,2.03951344639641,-2.03951344639641,4.07902689279282,10.3378836336082,5.34211636639181,4.99576726721637,-5.34211636639181,-10.3378836336082,4.99576726721637
"228",33,4,7.84,-7.84,15.68,2.0369333434601,-2.0369333434601,4.0738666869202,10.2966340448077,5.38336595519226,4.91326808961548,-5.38336595519226,-10.2966340448077,4.91326808961548
"229",34,4,7.84,-7.84,15.68,2.03451529744934,-2.03451529744934,4.06903059489868,10.2573643875015,5.4226356124985,4.83472877500301,-5.4226356124985,-10.2573643875015,4.83472877500301
"230",35,4,7.84,-7.84,15.68,2.03224450931772,-2.03224450931772,4.06448901863544,10.2199210778709,5.4600789221291,4.7598421557418,-5.4600789221291,-10.2199210778709,4.7598421557418
"231",36,4,7.84,-7.84,15.68,2.03010792825034,-2.03010792825034,4.06021585650068,10.1841667177187,5.49583328228134,4.68833343543731,-5.49583328228134,-10.1841667177187,4.68833343543731
"232",37,4,7.84,-7.84,15.68,2.02809400098045,-2.02809400098045,4.0561880019609,10.1499779646019,5.53002203539807,4.61995592920385,-5.53002203539807,-10.1499779646019,4.61995592920385
"233",38,4,7.84,-7.84,15.68,2.02619246302911,-2.02619246302911,4.05238492605822,10.1172437348882,5.5627562651118,4.55448746977639,-5.5627562651118,-10.1172437348882,4.55448746977639
"234",39,4,7.84,-7.84,15.68,2.02439416391197,-2.02439416391197,4.04878832782394,10.0858636799184,5.59413632008164,4.49172735983671,-5.59413632008164,-10.0858636799184,4.49172735983671
"235",40,4,7.84,-7.84,15.68,2.02269092003676,-2.02269092003676,4.04538184007352,10.05574688753,5.62425311246998,4.43149377506005,-5.62425311246998,-10.05574688753,4.43149377506005
"236",41,4,7.84,-7.84,15.68,2.02107539030627,-2.02107539030627,4.04215078061255,10.0268107705754,5.65318922942465,4.37362154115071,-5.65318922942465,-10.0268107705754,4.37362154115071
"237",42,4,7.84,-7.84,15.68,2.01954097044138,-2.01954097044138,4.03908194088275,9.99898011141274,5.68101988858726,4.31796022282548,-5.68101988858726,-9.99898011141274,4.31796022282548
"238",43,4,7.84,-7.84,15.68,2.01808170281844,-2.01808170281844,4.03616340563689,9.97218623714279,5.70781376285721,4.26437247428558,-5.70781376285721,-9.97218623714279,4.26437247428558
"239",44,4,7.84,-7.84,15.68,2.01669219922782,-2.01669219922782,4.03338439845565,9.94636630495432,5.73363369504568,4.21273260990865,-5.73363369504568,-9.94636630495432,4.21273260990865
"240",45,4,7.84,-7.84,15.68,2.01536757444376,-2.01536757444376,4.03073514888753,9.92146268061524,5.75853731938476,4.16292536123047,-5.75853731938476,-9.92146268061524,4.16292536123047
"241",46,4,7.84,-7.84,15.68,2.01410338888085,-2.01410338888085,4.02820677776169,9.89742239608978,5.78257760391022,4.11484479217956,-5.78257760391022,-9.89742239608978,4.11484479217956
"242",47,4,7.84,-7.84,15.68,2.01289559891943,-2.01289559891943,4.02579119783886,9.87419667464361,5.80580332535639,4.06839334928721,-5.80580332535639,-9.87419667464361,4.06839334928721
"243",48,4,7.84,-7.84,15.68,2.01174051372977,-2.01174051372977,4.02348102745953,9.85174051372977,5.82825948627023,4.02348102745953,-5.82825948627023,-9.85174051372977,4.02348102745953
"244",49,4,7.84,-7.84,15.68,2.01063475762423,-2.01063475762423,4.02126951524846,9.8300123175252,5.8499876824748,3.98002463505041,-5.8499876824748,-9.8300123175252,3.98002463505041
"245",50,4,7.84,-7.84,15.68,2.00957523712924,-2.00957523712924,4.01915047425848,9.80897357227966,5.87102642772034,3.93794714455932,-5.87102642772034,-9.80897357227966,3.93794714455932
"246",51,4,7.84,-7.84,15.68,2.00855911210076,-2.00855911210076,4.01711822420152,9.78858855870312,5.89141144129688,3.89717711740624,-5.89141144129688,-9.78858855870312,3.89717711740624
"247",52,4,7.84,-7.84,15.68,2.00758377031584,-2.00758377031584,4.01516754063167,9.76882409649838,5.91117590350161,3.85764819299677,-5.91117590350161,-9.76882409649838,3.85764819299677
"248",53,4,7.84,-7.84,15.68,2.00664680506169,-2.00664680506169,4.01329361012338,9.7496493168765,5.9303506831235,3.81929863375301,-5.9303506831235,-9.7496493168765,3.81929863375301
"249",54,4,7.84,-7.84,15.68,2.00574599531787,-2.00574599531787,4.01149199063574,9.7310354595027,5.9489645404973,3.7820709190054,-5.9489645404973,-9.7310354595027,3.7820709190054
"250",55,4,7.84,-7.84,15.68,2.00487928818806,-2.00487928818806,4.00975857637611,9.71295569083085,5.96704430916915,3.7459113816617,-5.96704430916915,-9.71295569083085,3.7459113816617
"251",56,4,7.84,-7.84,15.68,2.00404478328915,-2.00404478328915,4.00808956657829,9.69538494121342,5.98461505878658,3.71076988242683,-5.98461505878658,-9.69538494121342,3.71076988242683
"252",57,4,7.84,-7.84,15.68,2.00324071884787,-2.00324071884787,4.00648143769574,9.67829975853551,6.00170024146449,3.67659951707101,-6.00170024146449,-9.67829975853551,3.67659951707101
"253",58,4,7.84,-7.84,15.68,2.00246545929101,-2.00246545929101,4.00493091858201,9.66167817642741,6.01832182357259,3.64335635285482,-6.01832182357259,-9.66167817642741,3.64335635285482
"254",59,4,7.84,-7.84,15.68,2.00171748414524,-2.00171748414524,4.00343496829047,9.6454995953699,6.0345004046301,3.6109991907398,-6.0345004046301,-9.6454995953699,3.6109991907398
"255",60,4,7.84,-7.84,15.68,2.00099537808827,-2.00099537808827,4.00199075617653,9.6297446752273,6.0502553247727,3.57948935045461,-6.0502553247727,-9.6297446752273,3.57948935045461
"256",10,5,9.8,-9.8,19.6,2.2621571627982,-2.2621571627982,4.52431432559641,15.9951725334323,3.60482746656768,12.3903450668646,-3.60482746656768,-15.9951725334323,12.3903450668646
"257",11,5,9.8,-9.8,19.6,2.22813885198627,-2.22813885198627,4.45627770397255,15.6180378274639,3.98196217253615,11.6360756549277,-3.98196217253615,-15.6180378274639,11.6360756549277
"258",12,5,9.8,-9.8,19.6,2.20098516009164,-2.20098516009164,4.40197032018328,15.3024629002291,4.2975370997709,11.0049258004582,-4.2975370997709,-15.3024629002291,11.0049258004582
"259",13,5,9.8,-9.8,19.6,2.17881282966723,-2.17881282966723,4.35762565933446,15.0333391385218,4.56666086147824,10.4666782770435,-4.56666086147824,-15.0333391385218,10.4666782770435
"260",14,5,9.8,-9.8,19.6,2.16036865646279,-2.16036865646279,4.32073731292558,14.8002818126797,4.79971818732031,10.0005636253594,-4.79971818732031,-14.8002818126797,10.0005636253594
"261",15,5,9.8,-9.8,19.6,2.1447866879178,-2.1447866879178,4.28957337583561,14.5958888314208,5.00411116857916,9.59177766284167,-5.00411116857916,-14.5958888314208,9.59177766284167
"262",16,5,9.8,-9.8,19.6,2.13144954555978,-2.13144954555978,4.26289909111955,14.4147236333489,5.18527636665109,9.22944726669781,-5.18527636665109,-14.4147236333489,9.22944726669781
"263",17,5,9.8,-9.8,19.6,2.11990529922125,-2.11990529922125,4.23981059844251,14.2526917557874,5.34730824421256,8.90538351157488,-5.34730824421256,-14.2526917557874,8.90538351157488
"264",18,5,9.8,-9.8,19.6,2.10981557783332,-2.10981557783332,4.21963115566663,14.1066430142224,5.49335698577761,8.61328602844479,-5.49335698577761,-14.1066430142224,8.61328602844479
"265",19,5,9.8,-9.8,19.6,2.10092204024104,-2.10092204024104,4.20184408048208,13.9741088329555,5.62589116704446,8.34821766591109,-5.62589116704446,-13.9741088329555,8.34821766591109
"266",20,5,9.8,-9.8,19.6,2.09302405440831,-2.09302405440831,4.18604810881662,13.8531236529675,5.74687634703255,8.10624730593491,-5.74687634703255,-13.8531236529675,8.10624730593491
"267",21,5,9.8,-9.8,19.6,2.08596344726586,-2.08596344726586,4.17192689453173,13.7421003753118,5.85789962468823,7.88420075062353,-5.85789962468823,-13.7421003753118,7.88420075062353
"268",22,5,9.8,-9.8,19.6,2.07961384472768,-2.07961384472768,4.15922768945536,13.6397415321319,5.96025846786811,7.67948306426378,-5.96025846786811,-13.6397415321319,7.67948306426378
"269",23,5,9.8,-9.8,19.6,2.07387306790403,-2.07387306790403,4.14774613580805,13.5449746770684,6.05502532293159,7.48994935413683,-6.05502532293159,-13.5449746770684,7.48994935413683
"270",24,5,9.8,-9.8,19.6,2.06865761041905,-2.06865761041905,4.1373152208381,13.4569045607012,6.14309543929883,7.31380912140234,-6.14309543929883,-13.4569045607012,7.31380912140234
"271",25,5,9.8,-9.8,19.6,2.06389856162803,-2.06389856162803,4.12779712325605,13.3747771704081,6.22522282959194,7.14955434081613,-6.22522282959194,-13.3747771704081,7.14955434081613
"272",26,5,9.8,-9.8,19.6,2.0595385527533,-2.0595385527533,4.1190771055066,13.2979523063269,6.30204769367307,6.99590461265387,-6.30204769367307,-13.2979523063269,6.99590461265387
"273",27,5,9.8,-9.8,19.6,2.05552943864287,-2.05552943864287,4.11105887728575,13.2258823977381,6.37411760226188,6.85176479547624,-6.37411760226188,-13.2258823977381,6.85176479547624
"274",28,5,9.8,-9.8,19.6,2.05183051648029,-2.05183051648029,4.10366103296057,13.1580959482112,6.44190405178884,6.71619189642232,-6.44190405178884,-13.1580959482112,6.71619189642232
"275",29,5,9.8,-9.8,19.6,2.04840714179524,-2.04840714179524,4.09681428359049,13.0941844597549,6.50581554024509,6.58836891950983,-6.50581554024509,-13.0941844597549,6.58836891950983
